id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id
E00327,754.8,00:12:34.800,00h12m34s800ms,abrupt_change,18870,3774,"36,77,100,125",0.033549,2.2507,0.033661,2.254,event_frames_full/E00327_00h12m34s800ms_abrupt_change.jpg,event_crops/E00327_00h12m34s800ms_abrupt_change_DETAIL.jpg,"166,433,650,781",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00327_00h12m34s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00327_00h12m34s800ms_abrupt_change_DETAIL.jpg,GE00327
E00328,757.4,00:12:37.400,00h12m37s400ms,motion_progress,18935,3787,"36,70,100,92",0.016786,1.3444,0.016696,1.3353,event_frames_full/E00328_00h12m37s400ms_motion_progress.jpg,event_crops/E00328_00h12m37s400ms_motion_progress_DETAIL.jpg,"166,391,650,583",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00328_00h12m37s400ms_motion_progress.jpg,event_chunks_5fps/chunk_01/event_crops/E00328_00h12m37s400ms_motion_progress_DETAIL.jpg,GE00328
E00329,759.2,00:12:39.200,00h12m39s200ms,abrupt_change,18980,3796,"100,74,206,125",0.038393,2.3763,0.038103,2.3706,event_frames_full/E00329_00h12m39s200ms_abrupt_change.jpg,event_crops/E00329_00h12m39s200ms_abrupt_change_DETAIL.jpg,"550,415,1286,781",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00329_00h12m39s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00329_00h12m39s200ms_abrupt_change_DETAIL.jpg,GE00329
E00330,759.6,00:12:39.600,00h12m39s600ms,abrupt_change,18990,3798,"100,74,204,99",0.039308,2.501,0.039107,2.4855,event_frames_full/E00330_00h12m39s600ms_abrupt_change.jpg,event_crops/E00330_00h12m39s600ms_abrupt_change_DETAIL.jpg,"550,415,1274,625",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00330_00h12m39s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00330_00h12m39s600ms_abrupt_change_DETAIL.jpg,GE00330
E00331,760.0,00:12:40.000,00h12m40s000ms,abrupt_change,19000,3800,"100,89,204,122",0.045982,3.2633,0.041429,2.8326,event_frames_full/E00331_00h12m40s000ms_abrupt_change.jpg,event_crops/E00331_00h12m40s000ms_abrupt_change_DETAIL.jpg,"550,505,1274,763",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00331_00h12m40s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00331_00h12m40s000ms_abrupt_change_DETAIL.jpg,GE00331
E00332,760.8,00:12:40.800,00h12m40s800ms,abrupt_change,19020,3804,"100,97,204,122",0.045982,3.2346,0.045982,3.2288,event_frames_full/E00332_00h12m40s800ms_abrupt_change.jpg,event_crops/E00332_00h12m40s800ms_abrupt_change_DETAIL.jpg,"550,553,1274,763",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00332_00h12m40s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00332_00h12m40s800ms_abrupt_change_DETAIL.jpg,GE00332
E00333,761.4,00:12:41.400,00h12m41s400ms,stable_change,19035,3807,"100,89,204,107",0.041496,2.8049,0.0,0.0,event_frames_full/E00333_00h12m41s400ms_stable_change.jpg,event_crops/E00333_00h12m41s400ms_stable_change_DETAIL.jpg,"550,505,1274,673",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00333_00h12m41s400ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00333_00h12m41s400ms_stable_change_DETAIL.jpg,GE00333
E00334,763.0,00:12:43.000,00h12m43s000ms,settled,19075,3815,"101,77,207,125",0.028013,1.0011,0.0,0.0047,event_frames_full/E00334_00h12m43s000ms_settled.jpg,event_crops/E00334_00h12m43s000ms_settled_DETAIL.jpg,"556,433,1292,781",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00334_00h12m43s000ms_settled.jpg,event_chunks_5fps/chunk_01/event_crops/E00334_00h12m43s000ms_settled_DETAIL.jpg,GE00334
E00335,763.8,00:12:43.800,00h12m43s800ms,settled,19095,3819,"105,78,176,111",0.006518,0.33,0.0,0.005,event_frames_full/E00335_00h12m43s800ms_settled.jpg,event_crops/E00335_00h12m43s800ms_settled_DETAIL.jpg,"580,439,1106,697",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00335_00h12m43s800ms_settled.jpg,event_chunks_5fps/chunk_01/event_crops/E00335_00h12m43s800ms_settled_DETAIL.jpg,GE00335
E00336,764.4,00:12:44.400,00h12m44s400ms,stable_change,19110,3822,"100,82,207,99",0.040446,2.9006,0.0,0.0047,event_frames_full/E00336_00h12m44s400ms_stable_change.jpg,event_crops/E00336_00h12m44s400ms_stable_change_DETAIL.jpg,"550,463,1292,625",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00336_00h12m44s400ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00336_00h12m44s400ms_stable_change_DETAIL.jpg,GE00336
E00337,764.8,00:12:44.800,00h12m44s800ms,abrupt_change,19120,3824,"100,69,216,104",0.035067,2.209,0.035067,2.209,event_frames_full/E00337_00h12m44s800ms_abrupt_change.jpg,event_crops/E00337_00h12m44s800ms_abrupt_change_DETAIL.jpg,"550,384,1346,655",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00337_00h12m44s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00337_00h12m44s800ms_abrupt_change_DETAIL.jpg,GE00337
E00338,767.8,00:12:47.800,00h12m47s800ms,abrupt_change,19195,3839,"0,0,318,94",0.66721,81.5485,0.66721,81.4893,event_frames_full/E00338_00h12m47s800ms_abrupt_change.jpg,event_crops/E00338_00h12m47s800ms_abrupt_change_DETAIL.jpg,"0,0,1920,595",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00338_00h12m47s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00338_00h12m47s800ms_abrupt_change_DETAIL.jpg,GE00338
E00339,768.4,00:12:48.400,00h12m48s400ms,stable_change,19210,3842,"0,0,320,99",0.667656,81.5594,0.0,0.0073,event_frames_full/E00339_00h12m48s400ms_stable_change.jpg,event_crops/E00339_00h12m48s400ms_stable_change_DETAIL.jpg,"0,0,1920,625",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00339_00h12m48s400ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00339_00h12m48s400ms_stable_change_DETAIL.jpg,GE00339
E00340,769.0,00:12:49.000,00h12m49s000ms,stable_change,19225,3845,"29,37,300,140",0.022277,2.5156,0.0,0.0,event_frames_full/E00340_00h12m49s000ms_stable_change.jpg,event_crops/E00340_00h12m49s000ms_stable_change_DETAIL.jpg,"124,192,1850,842",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00340_00h12m49s000ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00340_00h12m49s000ms_stable_change_DETAIL.jpg,GE00340
E00341,769.6,00:12:49.600,00h12m49s600ms,abrupt_change,19240,3848,"28,20,320,140",0.315312,10.3792,0.297121,10.1186,event_frames_full/E00341_00h12m49s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00341_00h12m49s600ms_abrupt_change.jpg,,GE00341
E00342,777.4,00:12:57.400,00h12m57s400ms,abrupt_change,19435,3887,"28,14,320,137",0.197098,7.6301,0.204018,7.8957,event_frames_full/E00342_00h12m57s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00342_00h12m57s400ms_abrupt_change.jpg,,GE00342
E00343,777.8,00:12:57.800,00h12m57s800ms,abrupt_change,19445,3889,"28,13,320,140",0.194196,8.1806,0.194196,8.1806,event_frames_full/E00343_00h12m57s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00343_00h12m57s800ms_abrupt_change.jpg,,GE00343
E00344,778.6,00:12:58.600,00h12m58s600ms,abrupt_change,19465,3893,"28,18,320,140",0.216429,8.6446,0.221674,8.5082,event_frames_full/E00344_00h12m58s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00344_00h12m58s600ms_abrupt_change.jpg,,GE00344
E00345,779.2,00:12:59.200,00h12m59s200ms,stable_change,19480,3896,"27,19,320,140",0.17596,7.3264,0.000201,0.0168,event_frames_full/E00345_00h12m59s200ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00345_00h12m59s200ms_stable_change.jpg,,GE00345
E00346,781.2,00:13:01.200,00h13m01s200ms,motion_progress,19530,3906,"36,46,174,112",0.034353,1.9883,0.02692,1.6156,event_frames_full/E00346_00h13m01s200ms_motion_progress.jpg,event_crops/E00346_00h13m01s200ms_motion_progress_DETAIL.jpg,"166,246,1094,703",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00346_00h13m01s200ms_motion_progress.jpg,event_chunks_5fps/chunk_01/event_crops/E00346_00h13m01s200ms_motion_progress_DETAIL.jpg,GE00346
E00347,782.0,00:13:02.000,00h13m02s000ms,stable_change,19550,3910,"36,47,97,97",0.025759,1.7082,0.0,0.0107,event_frames_full/E00347_00h13m02s000ms_stable_change.jpg,event_crops/E00347_00h13m02s000ms_stable_change_DETAIL.jpg,"166,252,632,613",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00347_00h13m02s000ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00347_00h13m02s000ms_stable_change_DETAIL.jpg,GE00347
E00348,782.6,00:13:02.600,00h13m02s600ms,stable_change,19565,3913,"36,69,97,86",0.023036,1.6707,0.0,0.0,event_frames_full/E00348_00h13m02s600ms_stable_change.jpg,event_crops/E00348_00h13m02s600ms_stable_change_DETAIL.jpg,"166,384,632,547",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00348_00h13m02s600ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00348_00h13m02s600ms_stable_change_DETAIL.jpg,GE00348
E00349,783.2,00:13:03.200,00h13m03s200ms,stable_change,19580,3916,"36,47,121,95",0.03904,2.0926,0.000201,0.0124,event_frames_full/E00349_00h13m03s200ms_stable_change.jpg,event_crops/E00349_00h13m03s200ms_stable_change_DETAIL.jpg,"166,252,776,601",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00349_00h13m03s200ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00349_00h13m03s200ms_stable_change_DETAIL.jpg,GE00349
E00350,783.8,00:13:03.800,00h13m03s800ms,stable_change,19595,3919,"100,46,206,101",0.053103,2.9179,0.0,0.0044,event_frames_full/E00350_00h13m03s800ms_stable_change.jpg,event_crops/E00350_00h13m03s800ms_stable_change_DETAIL.jpg,"550,246,1286,637",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00350_00h13m03s800ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00350_00h13m03s800ms_stable_change_DETAIL.jpg,GE00350
E00351,784.8,00:13:04.800,00h13m04s800ms,abrupt_change,19620,3924,"100,42,204,88",0.032567,1.462,0.0325,1.4492,event_frames_full/E00351_00h13m04s800ms_abrupt_change.jpg,event_crops/E00351_00h13m04s800ms_abrupt_change_DETAIL.jpg,"550,222,1274,559",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00351_00h13m04s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00351_00h13m04s800ms_abrupt_change_DETAIL.jpg,GE00351
E00352,785.4,00:13:05.400,00h13m05s400ms,abrupt_change,19635,3927,"100,41,207,84",0.078638,5.9343,0.068594,4.7738,event_frames_full/E00352_00h13m05s400ms_abrupt_change.jpg,event_crops/E00352_00h13m05s400ms_abrupt_change_DETAIL.jpg,"550,216,1292,535",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00352_00h13m05s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00352_00h13m05s400ms_abrupt_change_DETAIL.jpg,GE00352
E00353,787.2,00:13:07.200,00h13m07s200ms,abrupt_change,19680,3936,"100,68,207,101",0.054933,3.9029,0.054554,3.8839,event_frames_full/E00353_00h13m07s200ms_abrupt_change.jpg,event_crops/E00353_00h13m07s200ms_abrupt_change_DETAIL.jpg,"550,378,1292,637",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00353_00h13m07s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00353_00h13m07s200ms_abrupt_change_DETAIL.jpg,GE00353
E00354,788.6,00:13:08.600,00h13m08s600ms,abrupt_change,19715,3943,"100,68,207,92",0.054732,3.8953,0.054598,3.8831,event_frames_full/E00354_00h13m08s600ms_abrupt_change.jpg,event_crops/E00354_00h13m08s600ms_abrupt_change_DETAIL.jpg,"550,378,1292,583",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00354_00h13m08s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00354_00h13m08s600ms_abrupt_change_DETAIL.jpg,GE00354
E00355,789.2,00:13:09.200,00h13m09s200ms,abrupt_change,19730,3946,"100,60,218,95",0.055558,3.6877,0.055558,3.6843,event_frames_full/E00355_00h13m09s200ms_abrupt_change.jpg,event_crops/E00355_00h13m09s200ms_abrupt_change_DETAIL.jpg,"550,330,1358,601",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00355_00h13m09s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00355_00h13m09s200ms_abrupt_change_DETAIL.jpg,GE00355
E00356,795.4,00:13:15.400,00h13m15s400ms,settled,19885,3977,"122,83,320,110",0.011429,0.8271,0.0,0.0,event_frames_full/E00356_00h13m15s400ms_settled.jpg,event_crops/E00356_00h13m15s400ms_settled_DETAIL.jpg,"682,469,1920,691",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00356_00h13m15s400ms_settled.jpg,event_chunks_5fps/chunk_01/event_crops/E00356_00h13m15s400ms_settled_DETAIL.jpg,GE00356
E00357,795.8,00:13:15.800,00h13m15s800ms,abrupt_change,19895,3979,"27,13,320,140",0.321004,10.5157,0.321004,10.5157,event_frames_full/E00357_00h13m15s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00357_00h13m15s800ms_abrupt_change.jpg,,GE00357
E00358,796.4,00:13:16.400,00h13m16s400ms,stable_change,19910,3982,"28,13,320,140",0.322656,10.8115,0.0,0.0301,event_frames_full/E00358_00h13m16s400ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00358_00h13m16s400ms_stable_change.jpg,,GE00358
E00359,830.6,00:13:50.600,00h13m50s600ms,abrupt_change,20765,4153,"28,16,320,140",0.170737,8.0078,0.170491,7.9976,event_frames_full/E00359_00h13m50s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00359_00h13m50s600ms_abrupt_change.jpg,,GE00359
E00360,831.0,00:13:51.000,00h13m51s000ms,abrupt_change,20775,4155,"28,16,320,140",0.428661,12.8346,0.275871,9.5304,event_frames_full/E00360_00h13m51s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00360_00h13m51s000ms_abrupt_change.jpg,,GE00360
E00361,831.6,00:13:51.600,00h13m51s600ms,stable_change,20790,4158,"28,13,320,140",0.247857,8.7099,0.0,0.0,event_frames_full/E00361_00h13m51s600ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00361_00h13m51s600ms_stable_change.jpg,,GE00361
E00362,832.0,00:13:52.000,00h13m52s000ms,abrupt_change,20800,4160,"27,13,320,140",0.265112,9.7615,0.17433,7.4224,event_frames_full/E00362_00h13m52s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00362_00h13m52s000ms_abrupt_change.jpg,,GE00362
E00363,832.6,00:13:52.600,00h13m52s600ms,stable_change,20815,4163,"27,19,320,135",0.092991,5.266,0.000268,0.0685,event_frames_full/E00363_00h13m52s600ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00363_00h13m52s600ms_stable_change.jpg,,GE00363
E00364,833.0,00:13:53.000,00h13m53s000ms,abrupt_change,20825,4165,"27,21,320,140",0.091763,5.0125,0.091808,5.0087,event_frames_full/E00364_00h13m53s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00364_00h13m53s000ms_abrupt_change.jpg,,GE00364
E00365,833.6,00:13:53.600,00h13m53s600ms,abrupt_change,20840,4168,"27,3,320,140",0.070982,3.8263,0.082612,4.6111,event_frames_full/E00365_00h13m53s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00365_00h13m53s600ms_abrupt_change.jpg,,GE00365
E00366,834.6,00:13:54.600,00h13m54s600ms,abrupt_change,20865,4173,"27,3,320,140",0.071049,4.2156,0.071049,4.2156,event_frames_full/E00366_00h13m54s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00366_00h13m54s600ms_abrupt_change.jpg,,GE00366
E00367,835.0,00:13:55.000,00h13m55s000ms,abrupt_change,20875,4175,"27,9,320,140",0.111451,5.9333,0.094442,5.1435,event_frames_full/E00367_00h13m55s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00367_00h13m55s000ms_abrupt_change.jpg,,GE00367
E00368,835.6,00:13:55.600,00h13m55s600ms,stable_change,20890,4178,"28,15,320,140",0.160424,7.0905,0.0,0.0,event_frames_full/E00368_00h13m55s600ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00368_00h13m55s600ms_stable_change.jpg,,GE00368
E00369,836.0,00:13:56.000,00h13m56s000ms,abrupt_change,20900,4180,"28,17,320,140",0.299241,10.9018,0.299241,10.9018,event_frames_full/E00369_00h13m56s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00369_00h13m56s000ms_abrupt_change.jpg,,GE00369
E00370,841.8,00:14:01.800,00h14m01s800ms,settled,21045,4209,"142,115,163,128",0.005893,0.2985,0.0,0.0,event_frames_full/E00370_00h14m01s800ms_settled.jpg,event_crops/E00370_00h14m01s800ms_settled_DETAIL.jpg,"802,661,1028,799",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00370_00h14m01s800ms_settled.jpg,event_chunks_5fps/chunk_01/event_crops/E00370_00h14m01s800ms_settled_DETAIL.jpg,GE00370
E00371,842.2,00:14:02.200,00h14m02s200ms,abrupt_change,21055,4211,"28,15,320,140",0.416384,13.287,0.439308,13.4656,event_frames_full/E00371_00h14m02s200ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00371_00h14m02s200ms_abrupt_change.jpg,,GE00371
E00372,842.6,00:14:02.600,00h14m02s600ms,abrupt_change,21065,4213,"28,15,320,140",0.289487,10.2199,0.190513,7.6733,event_frames_full/E00372_00h14m02s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00372_00h14m02s600ms_abrupt_change.jpg,,GE00372
E00373,843.4,00:14:03.400,00h14m03s400ms,abrupt_change,21085,4217,"27,16,320,140",0.122701,5.9356,0.092589,5.089,event_frames_full/E00373_00h14m03s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00373_00h14m03s400ms_abrupt_change.jpg,,GE00373
E00374,844.0,00:14:04.000,00h14m04s000ms,abrupt_change,21100,4220,"27,3,320,136",0.077991,4.5864,0.079487,4.5647,event_frames_full/E00374_00h14m04s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00374_00h14m04s000ms_abrupt_change.jpg,,GE00374
E00375,844.8,00:14:04.800,00h14m04s800ms,settled,21120,4224,"78,49,81,52",0.000201,0.8505,0.0,0.0124,event_frames_full/E00375_00h14m04s800ms_settled.jpg,event_crops/E00375_00h14m04s800ms_settled_DETAIL.jpg,"418,264,536,342",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00375_00h14m04s800ms_settled.jpg,event_chunks_5fps/chunk_01/event_crops/E00375_00h14m04s800ms_settled_DETAIL.jpg,GE00375
E00376,845.4,00:14:05.400,00h14m05s400ms,stable_change,21135,4227,"27,48,92,101",0.021808,1.428,0.0,0.0203,event_frames_full/E00376_00h14m05s400ms_stable_change.jpg,event_crops/E00376_00h14m05s400ms_stable_change_DETAIL.jpg,"112,258,602,637",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00376_00h14m05s400ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00376_00h14m05s400ms_stable_change_DETAIL.jpg,GE00376
E00377,846.4,00:14:06.400,00h14m06s400ms,stable_change,21160,4232,"27,59,90,84",0.027299,1.6989,0.0,0.0,event_frames_full/E00377_00h14m06s400ms_stable_change.jpg,event_crops/E00377_00h14m06s400ms_stable_change_DETAIL.jpg,"112,324,590,535",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00377_00h14m06s400ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00377_00h14m06s400ms_stable_change_DETAIL.jpg,GE00377
